,QuestionId,AcceptedAnswerUserId,AnswerCreationDate,UsersSorted,UsersJaccard
10156,691589.0,11667.0,2014-02-26 19:05:02.270,"[11667.0, 66212.0, 132610.0, 230787.0, 67462.0]","{132610.0: 1.0, 11667.0: 0.0045662100456621002, 66212.0: 0.035714285714285712, 67462.0: 1.0, 230787.0: 1.0}"
10157,691759.0,11176.0,2014-02-26 22:08:17.167,"[11176.0, 31254.0, 67746.0, 42985.0, 29164.0]","{11176.0: 0.019801980198019802, 42985.0: 1.0, 67746.0: 0.016666666666666666, 29164.0: 1.0, 31254.0: 0.0056497175141242938}"
10158,691953.0,6312.0,2014-02-27 00:29:33.460,"[6312.0, 68107.0, 9325.0, 242.0, 41488.0]","{6312.0: 0.004048582995951417, 41488.0: 0.0056022408963585435, 242.0: 0.0067567567567567571, 68107.0: 0.01, 9325.0: 0.011235955056179775}"
10159,691952.0,117788.0,2014-02-27 00:49:52.303,"[117788.0, 94439.0, 22857.0, 76609.0, 65573.0]","{22857.0: 0.0043103448275862068, 117788.0: 0.017241379310344827, 65573.0: 1.0, 76609.0: 1.0, 94439.0: 0.035714285714285712}"
10160,692030.0,99745.0,2014-02-27 02:00:16.680,"[99745.0, 65605.0, 197544.0, 32779.0, 33228.0]","{197544.0: 1.0, 99745.0: 0.0084033613445378148, 32779.0: 1.0, 33228.0: 1.0, 65605.0: 1.0}"
10161,692543.0,83966.0,2014-02-27 10:50:41.400,"[83966.0, 104041.0, 589.0, 10513.0, 54795.0]","{104041.0: 0.040540540540540543, 54795.0: 0.66666666666666663, 589.0: 0.0085959885386819486, 83966.0: 0.011029411764705883, 10513.0: 0.029411764705882353}"
10162,692782.0,128037.0,2014-02-27 15:26:10.870,"[128037.0, 1303.0, 6312.0, 130953.0, 80322.0]","{6312.0: 0.004048582995951417, 130953.0: 0.024691358024691357, 80322.0: 1.0, 128037.0: 0.012345679012345678, 1303.0: 0.0050000000000000001}"
10163,692800.0,11815.0,2014-02-27 16:14:49.960,"[11815.0, 131350.0, 165.0, 160137.0, 244144.0]","{244144.0: 1.0, 160137.0: 1.0, 165.0: 1.0, 131350.0: 1.0, 11815.0: 0.071428571428571425}"
10164,692982.0,105577.0,2014-02-27 19:03:37.770,"[105577.0, 54750.0, 74013.0, 8581.0, 31475.0]","{105577.0: 0.041666666666666664, 31475.0: 0.0079365079365079361, 74013.0: 0.023255813953488372, 54750.0: 0.033898305084745763, 8581.0: 0.0093896713615023476}"
10165,693027.0,57021.0,2014-02-27 19:40:57.010,"[57021.0, 8581.0, 61250.0, 98088.0, 6209.0]","{98088.0: 0.13636363636363635, 6209.0: 0.66666666666666663, 61250.0: 0.036585365853658534, 57021.0: 0.010033444816053512, 8581.0: 0.014084507042253521}"
10166,693060.0,80469.0,2014-02-27 20:24:15.320,"[80469.0, 93314.0, 442.0, 30768.0, 68152.0]","{30768.0: 1.0, 68152.0: 1.0, 93314.0: 0.01834862385321101, 80469.0: 0.01834862385321101, 442.0: 0.0069444444444444441}"
10167,693441.0,67746.0,2014-02-28 01:45:24.447,"[67746.0, 132020.0, 227488.0, 27651.0, 126600.0]","{227488.0: 1.0, 126600.0: 1.0, 67746.0: 0.0083333333333333332, 27651.0: 1.0, 132020.0: 1.0}"
10168,693473.0,122489.0,2014-02-28 04:07:34.190,"[122489.0, 85153.0, 1827.0, 77276.0, 165649.0]","{122489.0: 0.020408163265306121, 1827.0: 0.0039920159680638719, 77276.0: 0.030769230769230771, 165649.0: 0.66666666666666663, 85153.0: 0.032258064516129031}"
10169,693617.0,66212.0,2014-02-28 06:20:46.347,"[66212.0, 122489.0, 14018.0, 76997.0, 166887.0]","{122489.0: 0.020408163265306121, 14018.0: 1.0, 66212.0: 0.035714285714285712, 76997.0: 1.0, 166887.0: 1.0}"
10170,693753.0,6460.0,2014-02-28 07:57:06.447,"[6460.0, 132027.0, 31744.0, 121687.0, 125931.0]","{31744.0: 0.0096618357487922701, 132027.0: 0.05128205128205128, 6460.0: 0.0057971014492753624, 125931.0: 0.66666666666666663, 121687.0: 0.038461538461538464}"
10171,680787.0,125746.0,2014-02-28 14:17:32.623,"[125746.0, 131367.0, 102896.0, 116182.0, 57021.0]","{102896.0: 0.13043478260869565, 125746.0: 0.074999999999999997, 57021.0: 0.010033444816053512, 116182.0: 0.030927835051546393, 131367.0: 1.0}"
10172,694145.0,81360.0,2014-02-28 16:09:51.277,"[81360.0, 53268.0, 13854.0, 31254.0, 131645.0]","{81360.0: 0.0027247956403269754, 53268.0: 0.0038022813688212928, 31254.0: 0.0028248587570621469, 13854.0: 0.0025000000000000001, 131645.0: 0.032258064516129031}"
10173,694176.0,131645.0,2014-02-28 16:43:09.583,"[131645.0, 207695.0, 73733.0, 16679.0, 237803.0]","{237803.0: 1.0, 16679.0: 1.0, 73733.0: 1.0, 131645.0: 0.032258064516129031, 207695.0: 1.0}"
10174,694218.0,16078.0,2014-02-28 17:27:50.053,"[16078.0, 1303.0, 242.0, 6312.0, 9003.0]","{6312.0: 0.004048582995951417, 242.0: 0.0067567567567567571, 9003.0: 0.0063897763578274758, 16078.0: 0.0075187969924812026, 1303.0: 0.0050000000000000001}"
10175,694324.0,86846.0,2014-02-28 19:20:25.263,"[86846.0, 21361.0, 118193.0, 130953.0, 170929.0]","{130953.0: 0.037037037037037035, 21361.0: 0.017857142857142856, 170929.0: 0.66666666666666663, 86846.0: 0.02097902097902098, 118193.0: 0.01276595744680851}"
10176,694494.0,8269.0,2014-02-28 22:31:38.557,"[8269.0, 102913.0, 92774.0, 124103.0, 173931.0]","{102913.0: 0.086956521739130432, 173931.0: 1.0, 8269.0: 0.0046948356807511738, 92774.0: 0.01834862385321101, 124103.0: 1.0}"
10177,694532.0,54750.0,2014-02-28 23:24:06.087,"[54750.0, 164086.0, 180694.0, 65609.0, 122954.0]","{180694.0: 1.0, 65609.0: 1.0, 122954.0: 1.0, 164086.0: 1.0, 54750.0: 0.016949152542372881}"
10178,694283.0,64460.0,2014-03-01 00:51:02.957,"[64460.0, 13854.0, 132610.0, 230787.0, 67462.0]","{132610.0: 1.0, 230787.0: 1.0, 64460.0: 0.064516129032258063, 67462.0: 1.0, 13854.0: 0.0050000000000000001}"
10179,694648.0,92774.0,2014-03-01 02:49:44.590,"[92774.0, 231306.0, 219868.0, 231358.0, 187264.0]","{187264.0: 0.75, 231306.0: 1.0, 219868.0: 1.0, 231358.0: 1.0, 92774.0: 0.027522935779816515}"
10180,694634.0,6312.0,2014-03-01 03:06:46.400,"[6312.0, 50816.0, 84164.0, 117053.0, 72031.0]","{6312.0: 0.0060728744939271256, 50816.0: 0.065217391304347824, 84164.0: 0.063829787234042548, 117053.0: 0.059999999999999998, 72031.0: 0.030612244897959183}"
10181,694872.0,130817.0,2014-03-01 09:28:13.107,"[130817.0, 205.0, 3584.0, 97045.0, 132512.0]","{3584.0: 0.052631578947368418, 130817.0: 0.0074074074074074077, 132512.0: 1.0, 205.0: 0.0076923076923076927, 97045.0: 0.0048543689320388345}"
10182,694883.0,63095.0,2014-03-01 10:12:20.770,"[63095.0, 109161.0, 130817.0, 19266.0, 131645.0]","{109161.0: 0.0088495575221238937, 19266.0: 0.0089285714285714281, 130817.0: 0.0074074074074074077, 131645.0: 0.032258064516129031, 63095.0: 0.016393442622950821}"
10183,695058.0,14366.0,2014-03-01 14:29:00.887,"[14366.0, 31254.0, 9003.0, 53976.0, 132098.0]","{53976.0: 0.0086956521739130436, 132098.0: 1.0, 9003.0: 0.0031948881789137379, 31254.0: 0.0028248587570621469, 14366.0: 0.0021739130434782609}"
10184,695164.0,130817.0,2014-03-01 16:28:02.977,"[130817.0, 131872.0, 121687.0, 128641.0, 131350.0]","{131872.0: 0.0062500000000000003, 130817.0: 0.0074074074074074077, 131350.0: 1.0, 128641.0: 0.015151515151515152, 121687.0: 0.019230769230769232}"
10185,695426.0,31254.0,2014-03-01 21:01:23.130,"[31254.0, 106406.0, 66711.0, 197467.0, 203291.0]","{203291.0: 0.66666666666666663, 197467.0: 1.0, 106406.0: 0.037735849056603772, 31254.0: 0.0056497175141242938, 66711.0: 0.017391304347826087}"
10186,695470.0,622.0,2014-03-01 21:45:51.393,"[622.0, 6312.0, 462.0, 77446.0, 95633.0]","{6312.0: 0.0060728744939271256, 95633.0: 0.66666666666666663, 77446.0: 0.66666666666666663, 462.0: 0.016216216216216217, 622.0: 0.012048192771084338}"
10187,695529.0,84413.0,2014-03-01 22:35:41.217,"[84413.0, 264.0, 25554.0, 129017.0, 76609.0]","{264.0: 0.0034602076124567475, 129017.0: 0.011494252873563218, 25554.0: 0.0034246575342465752, 84413.0: 0.0057471264367816091, 76609.0: 1.0}"
10188,695601.0,622.0,2014-03-01 23:42:07.390,"[622.0, 108274.0, 630.0, 1508.0, 89184.0]","{89184.0: 1.0, 108274.0: 0.014184397163120567, 1508.0: 0.0081632653061224497, 630.0: 0.011764705882352941, 622.0: 0.0080321285140562242}"
10189,695591.0,119611.0,2014-03-02 02:47:25.523,"[119611.0, 1827.0, 174622.0, 85408.0, 55361.0]","{85408.0: 1.0, 1827.0: 0.001996007984031936, 119611.0: 1.0, 174622.0: 0.018518518518518517, 55361.0: 1.0}"
10190,695818.0,104919.0,2014-03-02 04:45:24.913,"[104919.0, 128641.0, 65573.0, 76609.0, 114703.0]","{128641.0: 0.030303030303030304, 114703.0: 0.5, 65573.0: 0.5, 76609.0: 0.5, 104919.0: 0.018018018018018018}"
10191,695979.0,205.0,2014-03-02 08:44:03.667,"[205.0, 17824.0, 54478.0, 18880.0, 14120.0]","{17824.0: 0.07575757575757576, 18880.0: 0.014044943820224719, 205.0: 0.038461538461538464, 54478.0: 0.13513513513513514, 14120.0: 0.014367816091954023}"
10192,696113.0,104919.0,2014-03-02 12:06:11.877,"[104919.0, 1508.0, 43946.0, 2906.0, 131350.0]","{43946.0: 0.0042372881355932203, 1508.0: 0.0040816326530612249, 2906.0: 0.0033112582781456954, 131350.0: 1.0, 104919.0: 0.0090090090090090089}"
10193,696210.0,92774.0,2014-03-02 14:02:27.947,"[92774.0, 113214.0, 14972.0, 108274.0, 238921.0]","{238921.0: 1.0, 108274.0: 0.0070921985815602835, 14972.0: 0.0026525198938992041, 113214.0: 0.004608294930875576, 92774.0: 0.0091743119266055051}"
10194,696286.0,44389.0,2014-03-02 15:11:52.850,"[44389.0, 31254.0, 84067.0, 104919.0, 65539.0]","{65539.0: 1.0, 84067.0: 0.025000000000000001, 44389.0: 0.012738853503184714, 31254.0: 0.0056497175141242938, 104919.0: 0.018018018018018018}"
10195,696674.0,2906.0,2014-03-02 20:25:31.580,"[2906.0, 42986.0, 131645.0, 37008.0, 132098.0]","{37008.0: 1.0, 2906.0: 0.0033112582781456954, 132098.0: 1.0, 42986.0: 0.0042735042735042739, 131645.0: 0.032258064516129031}"
10196,696775.0,130817.0,2014-03-02 21:33:06.387,"[130817.0, 117040.0, 84164.0, 6312.0, 98912.0]","{117040.0: 0.0081967213114754103, 130817.0: 0.0074074074074074077, 6312.0: 0.0020242914979757085, 84164.0: 0.021276595744680851, 98912.0: 1.0}"
10197,696746.0,81360.0,2014-03-02 21:39:40.813,"[81360.0, 113214.0, 9451.0, 21135.0, 180761.0]","{81360.0: 0.0054495912806539508, 180761.0: 0.66666666666666663, 9451.0: 0.66666666666666663, 113214.0: 0.0092165898617511521, 21135.0: 0.66666666666666663}"
10198,696795.0,114173.0,2014-03-02 21:48:20.663,"[114173.0, 38420.0, 131738.0, 91818.0, 76609.0]","{76609.0: 1.0, 131738.0: 0.0036764705882352941, 38420.0: 0.038461538461538464, 114173.0: 0.028571428571428571, 91818.0: 0.0062893081761006293}"
10199,689432.0,13295.0,2014-03-02 22:19:39.970,"[13295.0, 130776.0, 35472.0, 182519.0, 112298.0]","{130776.0: 0.056603773584905662, 35472.0: 0.012658227848101266, 112298.0: 0.75, 182519.0: 1.0, 13295.0: 0.10344827586206896}"
10200,697117.0,11815.0,2014-03-03 03:15:48.913,"[11815.0, 124348.0, 180694.0, 65609.0, 180747.0]","{65609.0: 1.0, 180747.0: 1.0, 124348.0: 0.33333333333333331, 180694.0: 1.0, 11815.0: 0.071428571428571425}"
10201,697263.0,131738.0,2014-03-03 06:01:53.580,"[131738.0, 131649.0, 178868.0, 232608.0, 208932.0]","{232608.0: 1.0, 131649.0: 0.052631578947368418, 131738.0: 0.0073529411764705881, 178868.0: 0, 208932.0: 1.0}"
10202,697288.0,127131.0,2014-03-03 06:56:38.713,"[127131.0, 8581.0, 82404.0, 8297.0, 92204.0]","{8297.0: 0.011673151750972763, 127131.0: 0.25, 82404.0: 0.010273972602739725, 8581.0: 0.014084507042253521, 92204.0: 1.0}"
10203,697361.0,28915.0,2014-03-03 08:01:43.937,"[28915.0, 132027.0, 98401.0, 1766.0, 105512.0]","{105512.0: 0.16666666666666666, 98401.0: 0.25, 28915.0: 0.012987012987012988, 132027.0: 0.05128205128205128, 1766.0: 0.071428571428571425}"
10204,697433.0,33337.0,2014-03-03 09:11:19.890,"[33337.0, 31254.0, 77151.0, 65605.0, 197544.0]","{197544.0: 1.0, 33337.0: 0.0038610038610038611, 65605.0: 1.0, 31254.0: 0.0028248587570621469, 77151.0: 0.010416666666666666}"
10205,696953.0,83702.0,2014-03-03 10:45:55.040,"[83702.0, 53268.0, 18350.0, 191530.0, 220493.0]","{191530.0: 0.5, 53268.0: 0.0076045627376425855, 18350.0: 0.66666666666666663, 83702.0: 0.0053763440860215058, 220493.0: 0.5}"
10206,693428.0,29672.0,2014-03-03 10:48:40.383,"[29672.0, 9849.0, 86747.0, 136987.0, 71972.0]","{29672.0: 0.020833333333333332, 9849.0: 0.012145748987854251, 86747.0: 0.014018691588785047, 71972.0: 0.66666666666666663, 136987.0: 0.66666666666666663}"
10207,689619.0,97045.0,2014-03-03 11:22:25.813,"[97045.0, 64335.0, 96057.0, 84133.0, 9029.0]","{84133.0: 0.053571428571428568, 96057.0: 0.022388059701492536, 97045.0: 0.014563106796116505, 9029.0: 0.33333333333333331, 64335.0: 0.10344827586206896}"
10208,697629.0,93448.0,2014-03-03 13:49:44.670,"[93448.0, 75794.0, 51370.0, 3776.0, 103274.0]","{93448.0: 0.0081967213114754103, 3776.0: 0.016260162601626018, 75794.0: 0.023255813953488372, 51370.0: 0.02247191011235955, 103274.0: 0.033898305084745763}"
10209,697675.0,88595.0,2014-03-03 14:42:29.717,"[88595.0, 9003.0, 96628.0, 116870.0, 133320.0]","{133320.0: 1.0, 9003.0: 0.0095846645367412137, 88595.0: 0.025000000000000001, 96628.0: 0.13043478260869565, 116870.0: 1.0}"
10210,697705.0,104919.0,2014-03-03 15:14:09.113,"[104919.0, 111594.0, 112884.0, 73733.0, 16679.0]","{111594.0: 0.011111111111111112, 16679.0: 1.0, 112884.0: 0.0033333333333333335, 73733.0: 1.0, 104919.0: 0.0090090090090090089}"
10211,697742.0,31254.0,2014-03-03 16:01:44.337,"[31254.0, 42351.0, 237366.0, 65898.0, 172247.0]","{65898.0: 1.0, 172247.0: 1.0, 237366.0: 1.0, 31254.0: 0.0056497175141242938, 42351.0: 0.019607843137254902}"
10212,697818.0,103274.0,2014-03-03 17:00:12.360,"[103274.0, 93448.0, 19352.0, 181315.0, 31475.0]","{93448.0: 0.0081967213114754103, 19352.0: 0.013605442176870748, 103274.0: 0.033898305084745763, 181315.0: 0.07407407407407407, 31475.0: 0.0079365079365079361}"
10213,697866.0,111594.0,2014-03-03 17:56:33.297,"[111594.0, 119309.0, 74166.0, 67071.0, 169926.0]","{169926.0: 0.66666666666666663, 111594.0: 0.022222222222222223, 119309.0: 0.052631578947368418, 74166.0: 0.017857142857142856, 67071.0: 0.010101010101010102}"
10214,698083.0,108514.0,2014-03-03 21:48:18.520,"[108514.0, 50889.0, 231404.0, 58613.0, 231812.0]","{50889.0: 1.0, 108514.0: 0.0058479532163742687, 231404.0: 1.0, 58613.0: 1.0, 231812.0: 0.5}"
10215,698131.0,106102.0,2014-03-03 21:48:57.993,"[106102.0, 23350.0, 57021.0, 37464.0, 12048.0]","{37464.0: 0.80000000000000004, 12048.0: 0.75, 23350.0: 0.01384083044982699, 106102.0: 0.034482758620689655, 57021.0: 0.013377926421404682}"
10216,698177.0,81839.0,2014-03-03 22:20:41.677,"[81839.0, 128037.0, 75031.0, 174793.0, 235403.0]","{174793.0: 1.0, 75031.0: 1.0, 235403.0: 1.0, 128037.0: 0.012345679012345678, 81839.0: 0.011299435028248588}"
10217,695566.0,92628.0,2014-03-03 22:31:18.150,"[92628.0, 34139.0, 57021.0, 77151.0, 54821.0]","{54821.0: 0.75, 34139.0: 0.022727272727272728, 92628.0: 0.030303030303030304, 57021.0: 0.013377926421404682, 77151.0: 0.041666666666666664}"
10218,698213.0,130953.0,2014-03-03 22:52:34.160,"[130953.0, 86846.0, 242.0, 154315.0, 133512.0]","{133512.0: 0.66666666666666663, 130953.0: 0.024691358024691357, 242.0: 0.0067567567567567571, 154315.0: 1.0, 86846.0: 0.013986013986013986}"
10219,698245.0,34287.0,2014-03-04 00:09:31.327,"[34287.0, 49572.0, 76609.0, 65573.0, 98589.0]","{76609.0: 1.0, 98589.0: 1.0, 49572.0: 0.035714285714285712, 65573.0: 1.0, 34287.0: 0.01}"
10220,698474.0,67036.0,2014-03-04 03:41:15.307,"[67036.0, 132855.0, 60622.0, 78070.0, 39320.0]","{39320.0: 0.66666666666666663, 67036.0: 0.045454545454545456, 78070.0: 0.66666666666666663, 60622.0: 1.0, 132855.0: 0.14285714285714285}"
10221,698486.0,87023.0,2014-03-04 04:41:23.987,"[87023.0, 30836.0, 31475.0, 30261.0, 132941.0]","{31475.0: 0.0079365079365079361, 30836.0: 0.013157894736842105, 30261.0: 0.019230769230769232, 132941.0: 1.0, 87023.0: 0.011363636363636364}"
10222,698347.0,108274.0,2014-03-04 07:51:06.137,"[108274.0, 82877.0, 33956.0, 164549.0, 120593.0]","{120593.0: 1.0, 108274.0: 0.0070921985815602835, 33956.0: 1.0, 82877.0: 0.023255813953488372, 164549.0: 1.0}"
10223,698737.0,35584.0,2014-03-04 10:13:56.087,"[35584.0, 109161.0, 105577.0, 113648.0, 30817.0]","{35584.0: 0.015384615384615385, 109161.0: 0.017699115044247787, 30817.0: 1.0, 113648.0: 0.18181818181818182, 105577.0: 0.041666666666666664}"
10224,698827.0,98199.0,2014-03-04 11:45:44.637,"[98199.0, 131872.0, 10704.0, 96386.0, 49539.0]","{131872.0: 0.018749999999999999, 10704.0: 0.012875536480686695, 96386.0: 0.66666666666666663, 49539.0: 0.66666666666666663, 98199.0: 0.011029411764705883}"
10225,698964.0,1853.0,2014-03-04 16:03:48.680,"[1853.0, 31254.0, 104919.0, 164086.0, 180694.0]","{180694.0: 1.0, 164086.0: 1.0, 1853.0: 0.029411764705882353, 31254.0: 0.0028248587570621469, 104919.0: 0.0090090090090090089}"
10226,699091.0,21699.0,2014-03-04 16:40:46.393,"[21699.0, 33337.0, 25554.0, 198978.0, 207652.0]","{33337.0: 0.0038610038610038611, 25554.0: 0.0034246575342465752, 21699.0: 0.015384615384615385, 207652.0: 1.0, 198978.0: 1.0}"
10227,699258.0,6312.0,2014-03-04 18:52:38.137,"[6312.0, 74917.0, 13854.0, 106102.0, 219328.0]","{6312.0: 0.0020242914979757085, 106102.0: 0.0086206896551724137, 219328.0: 1.0, 74917.0: 0.011764705882352941, 13854.0: 0.0025000000000000001}"
10228,699286.0,205.0,2014-03-04 19:22:47.070,"[205.0, 133048.0, 1827.0, 4873.0, 127883.0]","{133048.0: 0.039215686274509803, 4873.0: 0.011764705882352941, 1827.0: 0.0039920159680638719, 127883.0: 0.66666666666666663, 205.0: 0.015384615384615385}"
10229,699323.0,1303.0,2014-03-04 21:10:21.057,"[1303.0, 131872.0, 42242.0, 123747.0, 111620.0]","{131872.0: 0.0062500000000000003, 42242.0: 0.0082644628099173556, 123747.0: 1.0, 111620.0: 1.0, 1303.0: 0.0025000000000000001}"
10230,699597.0,128037.0,2014-03-04 23:45:16.947,"[128037.0, 202240.0, 96097.0, 110799.0, 166547.0]","{202240.0: 1.0, 96097.0: 1.0, 166547.0: 1.0, 128037.0: 0.0061728395061728392, 110799.0: 1.0}"
10231,699918.0,129756.0,2014-03-05 04:56:56.690,"[129756.0, 119775.0, 132640.0, 134647.0, 16867.0]","{132640.0: 0.1111111111111111, 134647.0: 1.0, 129756.0: 0.041666666666666664, 16867.0: 1.0, 119775.0: 0.003472222222222222}"
10232,700003.0,123230.0,2014-03-05 06:09:56.457,"[123230.0, 147701.0, 33477.0, 1590.0, 22093.0]","{1590.0: 1.0, 22093.0: 1.0, 147701.0: 1.0, 123230.0: 0.0093457943925233638, 33477.0: 1.0}"
10233,700100.0,122095.0,2014-03-05 08:04:32.140,"[122095.0, 131645.0, 65539.0, 166310.0, 49384.0]","{49384.0: 1.0, 65539.0: 1.0, 131645.0: 0.064516129032258063, 166310.0: 1.0, 122095.0: 0.0625}"
10234,700605.0,31475.0,2014-03-05 17:39:38.530,"[31475.0, 127052.0, 144369.0, 125659.0, 164955.0]","{144369.0: 0.028571428571428571, 164955.0: 1.0, 31475.0: 0.003968253968253968, 127052.0: 0.016949152542372881, 125659.0: 0.014705882352941176}"
10235,700755.0,121687.0,2014-03-05 20:05:35.307,"[121687.0, 93448.0, 60518.0, 127600.0, 74412.0]","{93448.0: 0.0081967213114754103, 127600.0: 0.083333333333333329, 74412.0: 1.0, 60518.0: 0.054054054054054057, 121687.0: 0.038461538461538464}"
10236,700902.0,31254.0,2014-03-05 21:17:56.543,"[31254.0, 133131.0, 11752.0, 30166.0, 60322.0]","{11752.0: 1.0, 60322.0: 0.5, 133131.0: 0.14285714285714285, 30166.0: 1.0, 31254.0: 0.0028248587570621469}"
10237,700306.0,128037.0,2014-03-05 22:04:09.527,"[128037.0, 66625.0, 34817.0, 167382.0, 68636.0]","{66625.0: 1.0, 68636.0: 1.0, 128037.0: 0.012345679012345678, 167382.0: 1.0, 34817.0: 1.0}"
10238,701053.0,11921.0,2014-03-06 00:23:51.967,"[11921.0, 3217.0, 82009.0, 45760.0, 188071.0]","{45760.0: 0.016129032258064516, 11921.0: 0.026315789473684209, 188071.0: 1.0, 82009.0: 0.052631578947368418, 3217.0: 0.01}"
10239,701071.0,121430.0,2014-03-06 00:31:08.740,"[121430.0, 92774.0, 242.0, 133512.0, 101504.0]","{133512.0: 1.0, 101504.0: 0.01171875, 242.0: 0.010135135135135136, 92774.0: 0.027522935779816515, 121430.0: 0.088235294117647065}"
10240,693404.0,822.0,2014-03-06 00:59:24.697,"[822.0, 58458.0, 87778.0, 19538.0, 44940.0]","{44940.0: 0.66666666666666663, 58458.0: 0.033898305084745763, 19538.0: 0.011494252873563218, 87778.0: 0.016949152542372881, 822.0: 0.008658008658008658}"
10241,701129.0,6312.0,2014-03-06 01:33:24.643,"[6312.0, 1827.0, 18398.0, 74259.0, 16517.0]","{6312.0: 0.0020242914979757085, 74259.0: 1.0, 1827.0: 0.001996007984031936, 16517.0: 1.0, 18398.0: 0.0097087378640776691}"
10242,684293.0,13854.0,2014-03-06 01:46:29.633,"[13854.0, 127096.0, 44121.0, 130776.0, 68091.0]","{127096.0: 0.032467532467532464, 44121.0: 0.014367816091954023, 68091.0: 0.5, 130776.0: 0.094339622641509441, 13854.0: 0.012500000000000001}"
10243,701223.0,119775.0,2014-03-06 03:11:22.547,"[119775.0, 92774.0, 16423.0, 129627.0, 21042.0]","{129627.0: 0.11764705882352941, 16423.0: 0.011560693641618497, 21042.0: 0.66666666666666663, 92774.0: 0.01834862385321101, 119775.0: 0.0069444444444444441}"
10244,700264.0,18880.0,2014-03-06 07:08:23.653,"[18880.0, 19058.0, 128511.0, 232255.0, 14752.0]","{18880.0: 0.0056179775280898875, 14752.0: 0.25, 19058.0: 0.33333333333333331, 232255.0: 0.33333333333333331, 128511.0: 0.33333333333333331}"
10245,701532.0,112884.0,2014-03-06 10:01:51.357,"[112884.0, 98449.0, 92231.0, 127052.0, 43213.0]","{127052.0: 0.033898305084745763, 98449.0: 0.019801980198019802, 112884.0: 0.0066666666666666671, 43213.0: 0.66666666666666663, 92231.0: 0.095238095238095233}"
10246,701888.0,59304.0,2014-03-06 16:53:27.927,"[59304.0, 69767.0, 228981.0, 142493.0, 169074.0]","{59304.0: 0.014354066985645933, 169074.0: 0.40000000000000002, 142493.0: 0.40000000000000002, 228981.0: 0.5, 69767.0: 0.66666666666666663}"
10247,701862.0,96628.0,2014-03-06 16:55:41.210,"[96628.0, 58320.0, 31475.0, 98199.0, 49417.0]","{58320.0: 0.0065789473684210523, 49417.0: 1.0, 31475.0: 0.003968253968253968, 96628.0: 0.043478260869565216, 98199.0: 0.0036764705882352941}"
10248,701960.0,131872.0,2014-03-06 17:30:10.677,"[131872.0, 26306.0, 59304.0, 124220.0, 10726.0]","{131872.0: 0.012500000000000001, 59304.0: 0.0095693779904306216, 26306.0: 0.0083333333333333332, 124220.0: 0.023809523809523808, 10726.0: 1.0}"
10249,702088.0,70323.0,2014-03-06 19:21:52.813,"[70323.0, 1303.0, 65539.0, 166310.0, 49384.0]","{65539.0: 1.0, 49384.0: 1.0, 70323.0: 0.015267175572519083, 166310.0: 1.0, 1303.0: 0.0050000000000000001}"
