QuestionId,AcceptedAnswerUserId,AnswerCreationDate,UsersSorted,UsersJaccard
68398.0,4552.0,2013-06-18 00:58:54.657,"[4552.0, 16689.0, 3099.0, 1492.0, 30842.0]","{4552.0: 0.011869436201780416, 16689.0: 0.040000000000000001, 30842.0: 0.59999999999999998, 3099.0: 0.02, 1492.0: 0.008368200836820083}"
68519.0,6316.0,2013-06-19 17:39:39.670,"[6316.0, 23119.0, 65664.0, 7122.0, 30922.0]","{65664.0: 1.0, 7122.0: 1.0, 6316.0: 0.0068027210884353739, 30922.0: 1.0, 23119.0: 0.013605442176870748}"
68721.0,9205.0,2013-06-21 21:20:34.317,"[9205.0, 10851.0, 6974.0, 10613.0, 67624.0]","{67624.0: 1.0, 10851.0: 0.0098039215686274508, 9205.0: 0.054545454545454543, 6974.0: 0.0085470085470085479, 10613.0: 0.29999999999999999}"
68841.0,7911.0,2013-06-22 19:54:18.943,"[7911.0, 9205.0, 2146.0, 24673.0, 6789.0]","{6789.0: 1.0, 24673.0: 1.0, 2146.0: 0.012195121951219513, 9205.0: 0.018181818181818181, 7911.0: 0.034482758620689655}"
68961.0,25617.0,2013-06-23 20:34:02.900,"[25617.0, 25575.0, 2170.0, 56774.0, 58029.0]","{25617.0: 0.33333333333333331, 2170.0: 0.012987012987012988, 58029.0: 1.0, 56774.0: 1.0, 25575.0: 0.125}"
68987.0,9887.0,2013-06-24 00:43:17.277,"[9887.0, 10624.0, 10689.0, 10634.0, 10604.0]","{10624.0: 1.0, 10689.0: 1.0, 10634.0: 1.0, 10604.0: 1.0, 9887.0: 0.0065146579804560263}"
69013.0,24066.0,2013-06-24 05:58:39.040,"[24066.0, 1325.0, 47511.0, 21728.0, 42939.0]","{21728.0: 0.5, 24066.0: 0.25, 42939.0: 0.5, 1325.0: 0.0053763440860215058, 47511.0: 0.0061728395061728392}"
20670.0,9205.0,2013-06-26 20:53:28.847,"[9205.0, 1325.0, 5063.0, 10186.0, 7433.0]","{7433.0: 0.015686274509803921, 10186.0: 1.0, 5063.0: 0.17391304347826086, 9205.0: 0.072727272727272724, 1325.0: 0.0071684587813620072}"
69448.0,8007.0,2013-06-28 13:57:57.077,"[8007.0, 11751.0, 25352.0, 26076.0, 7433.0]","{25352.0: 0.028571428571428571, 7433.0: 0.0039215686274509803, 11751.0: 0.090909090909090912, 26076.0: 0.0025575447570332483, 8007.0: 0.007874015748031496}"
69559.0,399.0,2013-06-30 14:44:52.697,"[399.0, 347.0, 64956.0, 62561.0, 73571.0]","{62561.0: 0.59999999999999998, 347.0: 0.0094637223974763408, 64956.0: 0.66666666666666663, 73571.0: 0.5, 399.0: 0.028571428571428571}"
55440.0,1486.0,2013-07-01 09:42:16.240,"[1486.0, 1492.0, 28193.0, 9832.0, 12725.0]","{9832.0: 0.59999999999999998, 28193.0: 0.59999999999999998, 1492.0: 0.010460251046025104, 12725.0: 0.59999999999999998, 1486.0: 0.053763440860215055}"
69733.0,1325.0,2013-07-01 19:39:09.613,"[1325.0, 26520.0, 10355.0, 8007.0, 24839.0]","{26520.0: 1.0, 24839.0: 0.10000000000000001, 10355.0: 1.0, 1325.0: 0.0053763440860215058, 8007.0: 0.023622047244094488}"
69799.0,24983.0,2013-07-02 18:45:45.903,"[24983.0, 26490.0, 64069.0, 29041.0, 21525.0]","{29041.0: 0.25, 26490.0: 1.0, 21525.0: 0.25, 64069.0: 0.25, 24983.0: 0.30769230769230771}"
69936.0,24773.0,2013-07-03 23:43:31.233,"[24773.0, 9205.0, 21495.0, 71546.0, 23741.0]","{23741.0: 0.034482758620689655, 71546.0: 1.0, 21495.0: 0.13793103448275862, 24773.0: 0.037735849056603772, 9205.0: 0.072727272727272724}"
69997.0,15933.0,2013-07-04 13:46:29.040,"[15933.0, 10447.0, 8007.0, 16193.0, 16771.0]","{16193.0: 1.0, 8007.0: 0.031496062992125984, 16771.0: 1.0, 15933.0: 0.13333333333333333, 10447.0: 0.043010752688172046}"
70050.0,399.0,2013-07-05 00:47:28.157,"[399.0, 17320.0, 16962.0, 23339.0, 651.0]","{17320.0: 0.0045454545454545452, 16962.0: 0.040000000000000001, 23339.0: 0.0048780487804878049, 651.0: 1.0, 399.0: 0.0095238095238095247}"
70150.0,10851.0,2013-07-06 06:39:49.793,"[10851.0, 1325.0, 23119.0, 22235.0, 65268.0]","{10851.0: 0.013071895424836602, 65268.0: 0.5, 1325.0: 0.0071684587813620072, 22235.0: 0.5, 23119.0: 0.027210884353741496}"
70318.0,10447.0,2013-07-08 15:13:54.080,"[10447.0, 24142.0, 26792.0, 26796.0, 12259.0]","{26792.0: 1.0, 12259.0: 0.33333333333333331, 26796.0: 1.0, 24142.0: 0.022900763358778626, 10447.0: 0.032258064516129031}"
70452.0,16114.0,2013-07-09 14:31:17.967,"[16114.0, 31606.0, 30129.0, 43153.0, 70420.0]","{30129.0: 1.0, 16114.0: 0.020833333333333332, 70420.0: 1.0, 31606.0: 1.0, 43153.0: 1.0}"
70493.0,10851.0,2013-07-10 02:01:37.813,"[10851.0, 955.0, 9397.0, 45664.0, 80610.0]","{45664.0: 0.33333333333333331, 80610.0: 0.33333333333333331, 10851.0: 0.0098039215686274508, 955.0: 0.015306122448979591, 9397.0: 0.081081081081081086}"
70541.0,20250.0,2013-07-10 10:00:32.060,"[20250.0, 10881.0, 1504.0, 20898.0, 4530.0]","{1504.0: 0.024691358024691357, 10881.0: 0.80000000000000004, 20250.0: 0.10000000000000001, 20898.0: 0.053333333333333337, 4530.0: 0.66666666666666663}"
70696.0,20898.0,2013-07-11 09:12:41.563,"[20898.0, 9887.0, 43869.0, 4580.0, 73509.0]","{73509.0: 0.59999999999999998, 20898.0: 0.066666666666666666, 4580.0: 0.59999999999999998, 43869.0: 0.66666666666666663, 9887.0: 0.016286644951140065}"
70709.0,24791.0,2013-07-11 11:02:06.687,"[24791.0, 17320.0, 1492.0, 16688.0, 45990.0]","{17320.0: 0.0090909090909090905, 16688.0: 1.0, 1492.0: 0.0041841004184100415, 45990.0: 0.66666666666666663, 24791.0: 0.021276595744680851}"
70897.0,16660.0,2013-07-12 18:30:57.823,"[16660.0, 20747.0, 22731.0, 71.0, 56317.0]","{20747.0: 0.12121212121212122, 16660.0: 0.033333333333333333, 56317.0: 0.40000000000000002, 22731.0: 0.40000000000000002, 71.0: 0.11428571428571428}"
70919.0,124.0,2013-07-12 23:06:57.160,"[124.0, 24142.0, 1268.0, 1492.0, 27009.0]","{27009.0: 0.078947368421052627, 1268.0: 0.012987012987012988, 124.0: 0.0080000000000000002, 24142.0: 0.022900763358778626, 1492.0: 0.0062761506276150627}"
70979.0,5603.0,2013-07-13 20:38:56.860,"[5603.0, 399.0, 1492.0, 2751.0, 57620.0]","{57620.0: 0.33333333333333331, 5603.0: 0.043956043956043959, 1492.0: 0.008368200836820083, 2751.0: 0.042553191489361701, 399.0: 0.038095238095238099}"
71017.0,9887.0,2013-07-13 23:47:16.510,"[9887.0, 25403.0, 74451.0, 353.0, 40720.0]","{40720.0: 0.59999999999999998, 353.0: 0.029069767441860465, 25403.0: 0.073529411764705885, 74451.0: 0.38461538461538464, 9887.0: 0.016286644951140065}"
71184.0,4552.0,2013-07-15 18:47:14.333,"[4552.0, 3099.0, 9173.0, 26076.0, 34800.0]","{4552.0: 0.0059347181008902079, 34800.0: 0.66666666666666663, 3099.0: 0.01, 26076.0: 0.0051150895140664966, 9173.0: 0.027777777777777776}"
71263.0,1325.0,2013-07-16 14:30:14.567,"[1325.0, 25176.0, 2322.0, 22606.0, 75972.0]","{25176.0: 0.078431372549019607, 2322.0: 1.0, 75972.0: 0.40000000000000002, 1325.0: 0.0071684587813620072, 22606.0: 0.66666666666666663}"
71292.0,1268.0,2013-07-16 18:09:58.217,"[1268.0, 24142.0, 1325.0, 22212.0, 34002.0]","{22212.0: 0.20833333333333334, 34002.0: 0.33333333333333331, 1268.0: 0.021645021645021644, 1325.0: 0.0089605734767025085, 24142.0: 0.038167938931297711}"
71363.0,12811.0,2013-07-17 15:21:18.647,"[12811.0, 6974.0, 24721.0, 33479.0, 6439.0]","{24721.0: 0.20000000000000001, 12811.0: 0.13636363636363635, 6439.0: 0.66666666666666663, 6974.0: 0.0085470085470085479, 33479.0: 1.0}"
71582.0,10896.0,2013-07-19 14:15:14.930,"[10896.0, 22254.0, 9541.0, 27279.0, 55365.0]","{10896.0: 0.034090909090909088, 55365.0: 1.0, 9541.0: 0.1875, 22254.0: 0.071428571428571425, 27279.0: 0.375}"
71763.0,10896.0,2013-07-21 14:06:06.067,"[10896.0, 520.0, 63690.0, 71349.0, 62766.0]","{10896.0: 0.045454545454545456, 520.0: 0.010416666666666666, 63690.0: 0.033333333333333333, 71349.0: 1.0, 62766.0: 0.75}"
71823.0,1325.0,2013-07-22 12:14:00.750,"[1325.0, 1492.0, 12094.0, 17609.0, 6432.0]","{6432.0: 0.012578616352201259, 17609.0: 0.018018018018018018, 1492.0: 0.0041841004184100415, 1325.0: 0.0035842293906810036, 12094.0: 0.020408163265306121}"
71853.0,12387.0,2013-07-22 15:28:53.250,"[12387.0, 5477.0, 24773.0, 65482.0, 63200.0]","{63200.0: 0.33333333333333331, 65482.0: 0.40000000000000002, 12387.0: 1.0, 5477.0: 0.012711864406779662, 24773.0: 0.028301886792452831}"
71994.0,4646.0,2013-07-23 14:26:05.000,"[4646.0, 1268.0, 24791.0, 9887.0, 51873.0]","{51873.0: 0.75, 9887.0: 0.013029315960912053, 1268.0: 0.017316017316017316, 4646.0: 0.060606060606060608, 24791.0: 0.042553191489361701}"
72166.0,25627.0,2013-07-25 03:09:13.123,"[25627.0, 24452.0, 37281.0, 6178.0, 26140.0]","{37281.0: 0, 6178.0: 0.016597510373443983, 25627.0: 0.22222222222222221, 24452.0: 0.068965517241379309, 26140.0: 0.050000000000000003}"
72315.0,5374.0,2013-07-26 12:24:07.577,"[5374.0, 20898.0, 15933.0, 27542.0, 3811.0]","{27542.0: 0.33333333333333331, 20898.0: 0.013333333333333334, 3811.0: 0.0047846889952153108, 15933.0: 0.033333333333333333, 5374.0: 0.006024096385542169}"
72288.0,12023.0,2013-07-26 19:41:48.790,"[12023.0, 59514.0, 17002.0, 26054.0, 26061.0]","{59514.0: 0.5, 26061.0: 0.40000000000000002, 17002.0: 0.5, 26054.0: 0.40000000000000002, 12023.0: 0.0625}"
72636.0,26437.0,2013-07-29 17:58:50.500,"[26437.0, 25907.0, 78310.0, 9484.0, 10230.0]","{10230.0: 1.0, 25907.0: 0.15384615384615385, 9484.0: 1.0, 26437.0: 0.30769230769230771, 78310.0: 1.0}"
72641.0,10851.0,2013-07-29 19:15:07.133,"[10851.0, 1945.0, 20848.0, 26076.0, 17609.0]","{20848.0: 0.029585798816568046, 1945.0: 0.11627906976744186, 10851.0: 0.016339869281045753, 26076.0: 0.01278772378516624, 17609.0: 0.045045045045045043}"
72689.0,19976.0,2013-07-31 07:21:02.933,"[19976.0, 24791.0, 27669.0, 55923.0, 54177.0]","{19976.0: 0.0098039215686274508, 54177.0: 0.66666666666666663, 55923.0: 1.0, 27669.0: 0.17647058823529413, 24791.0: 0.031914893617021274}"
72979.0,17609.0,2013-08-02 11:22:28.377,"[17609.0, 23119.0, 27785.0, 26787.0, 56747.0]","{27785.0: 1.0, 17609.0: 0.036036036036036036, 26787.0: 1.0, 56747.0: 0.5, 23119.0: 0.027210884353741496}"
73005.0,156.0,2013-08-02 19:08:29.543,"[156.0, 17182.0, 20897.0, 29651.0, 33565.0]","{20897.0: 0.33333333333333331, 29651.0: 0.33333333333333331, 156.0: 0.090909090909090912, 33565.0: 0.33333333333333331, 17182.0: 0.44444444444444442}"
72997.0,10851.0,2013-08-02 20:04:48.900,"[10851.0, 26437.0, 6319.0, 8868.0, 31594.0]","{31594.0: 0.75, 10851.0: 0.013071895424836602, 8868.0: 0.75, 26437.0: 0.30769230769230771, 6319.0: 0.085106382978723402}"
73028.0,26074.0,2013-08-02 23:08:50.287,"[26074.0, 14202.0, 6178.0, 55435.0, 9323.0]","{9323.0: 0.5, 26074.0: 0.061224489795918366, 6178.0: 0.012448132780082987, 55435.0: 0.66666666666666663, 14202.0: 0.023809523809523808}"
73013.0,24773.0,2013-08-02 23:19:35.753,"[24773.0, 21600.0, 6466.0, 1945.0, 7507.0]","{21600.0: 0.12903225806451613, 1945.0: 0.093023255813953487, 6466.0: 0.11428571428571428, 7507.0: 0.5, 24773.0: 0.037735849056603772}"
73358.0,27746.0,2013-08-06 14:20:10.747,"[27746.0, 2535.0, 23119.0, 24839.0, 27318.0]","{24839.0: 0.13333333333333333, 27746.0: 0.125, 23119.0: 0.027210884353741496, 27318.0: 0.23529411764705882, 2535.0: 0.024844720496894408}"
73466.0,1268.0,2013-08-07 15:57:00.513,"[1268.0, 23564.0, 11853.0, 74870.0, 57823.0]","{23564.0: 0.036231884057971016, 1268.0: 0.021645021645021644, 11853.0: 0.40000000000000002, 74870.0: 0.40000000000000002, 57823.0: 0.375}"
73515.0,16842.0,2013-08-07 22:07:16.037,"[16842.0, 27898.0, 117801.0, 106303.0, 17440.0]","{17440.0: 0.5, 117801.0: 0, 16842.0: 0.1111111111111111, 27898.0: 0.017241379310344827, 106303.0: 0}"
73564.0,27746.0,2013-08-08 11:50:18.423,"[27746.0, 1492.0, 10896.0, 24791.0, 28015.0]","{10896.0: 0.056818181818181816, 27746.0: 0.15625, 28015.0: 1.0, 1492.0: 0.010460251046025104, 24791.0: 0.053191489361702128}"
73654.0,1236.0,2013-08-09 14:22:55.283,"[1236.0, 1268.0, 20467.0, 56960.0, 21734.0]","{56960.0: 0.044247787610619468, 1268.0: 0.021645021645021644, 20467.0: 0.21739130434782608, 1236.0: 0.0091575091575091579, 21734.0: 0.5}"
60698.0,28080.0,2013-08-09 18:42:24.700,"[28080.0, 6246.0, 6942.0, 28835.0, 21232.0]","{28080.0: 0.1875, 21232.0: 0.75, 28835.0: 0.75, 6942.0: 1.0, 6246.0: 1.0}"
73692.0,19976.0,2013-08-09 19:45:06.730,"[19976.0, 28080.0, 24773.0, 27318.0, 25188.0]","{19976.0: 0.013071895424836602, 28080.0: 0.25, 25188.0: 0.59999999999999998, 24773.0: 0.037735849056603772, 27318.0: 0.23529411764705882}"
73867.0,27732.0,2013-08-11 15:39:48.220,"[27732.0, 4552.0, 7924.0, 17344.0, 27136.0]","{4552.0: 0.011869436201780416, 7924.0: 0.014184397163120567, 27732.0: 0.039215686274509803, 17344.0: 0.5, 27136.0: 0.5}"
73803.0,12023.0,2013-08-11 18:51:54.637,"[12023.0, 25301.0, 520.0, 7137.0, 20682.0]","{520.0: 0.005208333333333333, 7137.0: 0.33333333333333331, 20682.0: 0.25, 25301.0: 0.0069686411149825784, 12023.0: 0.03125}"
73904.0,4552.0,2013-08-11 22:15:18.597,"[4552.0, 65261.0, 68131.0, 56577.0, 29495.0]","{4552.0: 0.0059347181008902079, 56577.0: 0.66666666666666663, 68131.0: 1.0, 65261.0: 1.0, 29495.0: 0.66666666666666663}"
73959.0,1504.0,2013-08-12 14:37:34.607,"[1504.0, 6319.0, 22212.0, 730.0, 1906.0]","{1504.0: 0.024691358024691357, 730.0: 0.047619047619047616, 22212.0: 0.16666666666666666, 1906.0: 0.5, 6319.0: 0.085106382978723402}"
73973.0,1341.0,2013-08-12 16:33:35.397,"[1341.0, 27746.0, 38662.0, 36201.0, 35660.0]","{36201.0: 1.0, 27746.0: 0.09375, 35660.0: 1.0, 1341.0: 0.016304347826086956, 38662.0: 1.0}"
73980.0,28173.0,2013-08-13 08:36:13.347,"[28173.0, 24774.0, 520.0, 22212.0, 7011.0]","{520.0: 0.005208333333333333, 7011.0: 1.0, 22212.0: 0.083333333333333329, 28173.0: 0.5, 24774.0: 0.023255813953488372}"
74051.0,74.0,2013-08-13 12:15:06.010,"[74.0, 1268.0, 65732.0, 45786.0, 23469.0]","{65732.0: 1.0, 74.0: 0.017094017094017096, 1268.0: 0.017316017316017316, 45786.0: 0.75, 23469.0: 0.59999999999999998}"
73942.0,562.0,2013-08-13 23:13:25.220,"[562.0, 7670.0, 9173.0, 46290.0, 22520.0]","{46290.0: 0.66666666666666663, 22520.0: 0.59999999999999998, 562.0: 0.028368794326241134, 9173.0: 0.055555555555555552, 7670.0: 0.02072538860103627}"
74204.0,4066.0,2013-08-15 06:25:20.573,"[4066.0, 12613.0, 28212.0, 1268.0, 79196.0]","{79196.0: 0.66666666666666663, 1268.0: 0.012987012987012988, 4066.0: 0.046875, 28212.0: 0.14285714285714285, 12613.0: 0.026315789473684209}"
74456.0,661.0,2013-08-17 18:00:01.620,"[661.0, 27680.0, 62920.0, 79568.0, 66494.0]","{27680.0: 0.33333333333333331, 62920.0: 0.5, 79568.0: 0.5, 661.0: 0.030120481927710843, 66494.0: 0.5}"
74286.0,2498.0,2013-08-20 20:20:00.843,"[2498.0, 28212.0, 12325.0, 68878.0, 1936.0]","{1936.0: 0.5, 2498.0: 0.024096385542168676, 28212.0: 0.095238095238095233, 12325.0: 0.5, 68878.0: 0.5}"
74614.0,8563.0,2013-08-20 21:33:35.307,"[8563.0, 18688.0, 64956.0, 73571.0, 11013.0]","{18688.0: 0.11428571428571428, 8563.0: 0.0106951871657754, 64956.0: 0.5, 11013.0: 0.40000000000000002, 73571.0: 0.40000000000000002}"
6581.0,4552.0,2013-08-21 16:10:53.160,"[4552.0, 386.0, 1761.0, 32133.0, 84712.0]","{4552.0: 0.011869436201780416, 1761.0: 0.25, 386.0: 0.020512820512820513, 84712.0: 0, 32133.0: 1.0}"
74892.0,1325.0,2013-08-22 07:36:39.977,"[1325.0, 25069.0, 34496.0, 28976.0, 71998.0]","{34496.0: 1.0, 28976.0: 1.0, 1325.0: 0.0089605734767025085, 71998.0: 0.66666666666666663, 25069.0: 0.033557046979865772}"
74625.0,26076.0,2013-08-23 03:44:42.063,"[26076.0, 3816.0, 28438.0, 65490.0, 26362.0]","{3816.0: 0.1875, 65490.0: 1.0, 26076.0: 0.0076726342710997444, 26362.0: 1.0, 28438.0: 0.5}"
75032.0,1325.0,2013-08-23 14:10:55.310,"[1325.0, 27489.0, 1268.0, 35169.0, 65356.0]","{65356.0: 0.66666666666666663, 27489.0: 0.04878048780487805, 1268.0: 0.008658008658008658, 1325.0: 0.0035842293906810036, 35169.0: 0.66666666666666663}"
75222.0,10896.0,2013-08-25 15:32:58.510,"[10896.0, 5097.0, 1186.0, 1492.0, 106205.0]","{10896.0: 0.022727272727272728, 5097.0: 0.076923076923076927, 1186.0: 0.013605442176870748, 1492.0: 0.0041841004184100415, 106205.0: 0}"
57794.0,8338.0,2013-08-29 00:18:38.583,"[8338.0, 25069.0, 22399.0, 3527.0, 60066.0]","{8338.0: 0.012987012987012988, 3527.0: 1.0, 25069.0: 0.013422818791946308, 60066.0: 0.66666666666666663, 22399.0: 0.052631578947368418}"
52508.0,4552.0,2013-08-30 04:23:36.890,"[4552.0, 12957.0, 21392.0, 10687.0, 18751.0]","{4552.0: 0.0059347181008902079, 21392.0: 1.0, 18751.0: 0.66666666666666663, 12957.0: 0.04878048780487805, 10687.0: 1.0}"
75884.0,1255.0,2013-09-01 18:21:12.563,"[1255.0, 37022.0, 12322.0, 9023.0, 25473.0]","{25473.0: 0.66666666666666663, 12322.0: 0.064516129032258063, 9023.0: 0.022988505747126436, 37022.0: 1.0, 1255.0: 0.0088105726872246704}"
76162.0,562.0,2013-09-04 01:10:04.310,"[562.0, 29118.0, 520.0, 26076.0, 44407.0]","{520.0: 0.0078125, 562.0: 0.021276595744680851, 26076.0: 0.0076726342710997444, 29118.0: 0.022727272727272728, 44407.0: 0.40000000000000002}"
76240.0,11484.0,2013-09-05 05:23:03.400,"[11484.0, 347.0, 26076.0, 11088.0, 10611.0]","{11088.0: 0.59999999999999998, 26076.0: 0.01278772378516624, 10611.0: 0.59999999999999998, 347.0: 0.015772870662460567, 11484.0: 0.052083333333333336}"
76299.0,1236.0,2013-09-05 11:45:18.977,"[1236.0, 8563.0, 2451.0, 6316.0, 77281.0]","{6316.0: 0.013605442176870748, 77281.0: 1.0, 8563.0: 0.0106951871657754, 1236.0: 0.007326007326007326, 2451.0: 0.011111111111111112}"
69827.0,28853.0,2013-09-05 13:16:07.633,"[28853.0, 5699.0, 84049.0, 72620.0, 9669.0]","{84049.0: 0, 5699.0: 0.055555555555555552, 72620.0: 1.0, 28853.0: 0.18181818181818182, 9669.0: 0.75}"
76308.0,1469.0,2013-09-05 17:03:53.580,"[1469.0, 19976.0, 18688.0, 2451.0, 42099.0]","{19976.0: 0.016339869281045753, 18688.0: 0.14285714285714285, 2451.0: 0.013888888888888888, 1469.0: 0.079365079365079361, 42099.0: 0.42857142857142855}"
76650.0,7433.0,2013-09-08 11:29:41.430,"[7433.0, 232.0, 1492.0, 29358.0, 25069.0]","{232.0: 0.014814814814814815, 7433.0: 0.0078431372549019607, 1492.0: 0.0041841004184100415, 25069.0: 0.013422818791946308, 29358.0: 1.0}"
76924.0,16660.0,2013-09-10 22:34:38.710,"[16660.0, 4552.0, 1325.0, 29590.0, 46259.0]","{4552.0: 0.011869436201780416, 46259.0: 0.80000000000000004, 16660.0: 0.033333333333333333, 1325.0: 0.0071684587813620072, 29590.0: 1.0}"
77126.0,23278.0,2013-09-13 06:07:22.860,"[23278.0, 65440.0, 41986.0, 53102.0, 41415.0]","{65440.0: 0.66666666666666663, 41986.0: 0.5, 53102.0: 0.5, 23278.0: 0.063829787234042548, 41415.0: 0.5}"
76779.0,28244.0,2013-09-13 07:17:03.897,"[28244.0, 4552.0, 1325.0, 1236.0, 21572.0]","{4552.0: 0.0089020771513353119, 1236.0: 0.0054945054945054949, 28244.0: 0.041666666666666664, 1325.0: 0.0053763440860215058, 21572.0: 0.66666666666666663}"
77191.0,26076.0,2013-09-15 12:00:36.357,"[26076.0, 1013.0, 12798.0, 20712.0, 25378.0]","{20712.0: 0.40000000000000002, 25378.0: 0.5, 26076.0: 0.0051150895140664966, 1013.0: 0.16666666666666666, 12798.0: 0.022727272727272728}"
77558.0,15559.0,2013-09-16 20:24:51.643,"[15559.0, 29733.0, 8563.0, 50409.0, 12135.0]","{12135.0: 0.40000000000000002, 50409.0: 0.40000000000000002, 8563.0: 0.0106951871657754, 29733.0: 1.0, 15559.0: 0.040404040404040407}"
77641.0,8563.0,2013-09-17 13:51:58.290,"[8563.0, 1236.0, 29759.0, 21341.0, 11690.0]","{11690.0: 0.5, 8563.0: 0.0080213903743315516, 1236.0: 0.0054945054945054949, 21341.0: 0.66666666666666663, 29759.0: 1.0}"
77886.0,4552.0,2013-09-19 15:37:17.867,"[4552.0, 29622.0, 8491.0, 23485.0, 39896.0]","{4552.0: 0.0089020771513353119, 39896.0: 0.59999999999999998, 8491.0: 0.66666666666666663, 23485.0: 0.66666666666666663, 29622.0: 0.23076923076923078}"
77901.0,2451.0,2013-09-19 19:36:14.460,"[2451.0, 23785.0, 9719.0, 17320.0, 29121.0]","{17320.0: 0.0090909090909090905, 23785.0: 0.010101010101010102, 29121.0: 1.0, 2451.0: 0.0055555555555555558, 9719.0: 0.014705882352941176}"
77914.0,6974.0,2013-09-20 04:17:34.097,"[6974.0, 26076.0, 122028.0, 20148.0, 21743.0]","{122028.0: 0, 20148.0: 0.07407407407407407, 26076.0: 0.010230179028132993, 6974.0: 0.011396011396011397, 21743.0: 0.75}"
78253.0,29495.0,2013-09-24 05:05:43.000,"[29495.0, 74.0, 3998.0, 73378.0, 56577.0]","{56577.0: 1.0, 74.0: 0.01282051282051282, 73378.0: 1.0, 3998.0: 0.018292682926829267, 29495.0: 1.0}"
78414.0,26686.0,2013-09-24 15:58:37.707,"[26686.0, 16035.0, 62565.0, 41719.0, 29651.0]","{29651.0: 0.5, 16035.0: 0.1388888888888889, 62565.0: 1.0, 26686.0: 0.07575757575757576, 41719.0: 0.59999999999999998}"
78419.0,16464.0,2013-09-25 06:08:08.830,"[16464.0, 2451.0, 49141.0, 21495.0, 65536.0]","{16464.0: 0.20000000000000001, 65536.0: 0.5, 2451.0: 0.011111111111111112, 49141.0: 1.0, 21495.0: 0.13793103448275862}"
77461.0,26539.0,2013-09-25 20:03:46.470,"[26539.0, 12226.0, 70905.0, 7011.0, 36330.0]","{70905.0: 0.75, 12226.0: 0.75, 26539.0: 0.048387096774193547, 36330.0: 0.66666666666666663, 7011.0: 0.66666666666666663}"
78586.0,8563.0,2013-09-25 23:24:37.140,"[8563.0, 30162.0, 12736.0, 30146.0, 30136.0]","{12736.0: 0.069767441860465115, 30136.0: 0.29999999999999999, 30162.0: 1.0, 8563.0: 0.0080213903743315516, 30146.0: 0.23076923076923078}"
78624.0,24791.0,2013-09-26 11:28:13.817,"[24791.0, 25301.0, 1325.0, 1341.0, 33539.0]","{1341.0: 0.016304347826086956, 33539.0: 0.66666666666666663, 1325.0: 0.0053763440860215058, 25301.0: 0.010452961672473868, 24791.0: 0.031914893617021274}"
78643.0,11625.0,2013-09-26 16:28:05.753,"[11625.0, 8563.0, 65416.0, 21234.0, 18743.0]","{65416.0: 1.0, 11625.0: 0.045454545454545456, 21234.0: 1.0, 8563.0: 0.0053475935828877002, 18743.0: 1.0}"
78587.0,29576.0,2013-09-27 10:46:53.230,"[29576.0, 30146.0, 73946.0, 82083.0, 74336.0]","{29576.0: 0.041095890410958902, 74336.0: 0.33333333333333331, 30146.0: 0.23076923076923078, 82083.0: 0.40000000000000002, 73946.0: 0.5}"
78846.0,4066.0,2013-09-28 08:14:42.953,"[4066.0, 30246.0, 26076.0, 35114.0, 64887.0]","{4066.0: 0.078125, 26076.0: 0.01278772378516624, 35114.0: 1.0, 30246.0: 0.38461538461538464, 64887.0: 1.0}"
78840.0,1492.0,2013-09-28 16:27:07.387,"[1492.0, 30250.0, 43436.0, 37307.0, 43569.0]","{43436.0: 1.0, 30250.0: 0.22222222222222221, 37307.0: 1.0, 1492.0: 0.0041841004184100415, 43569.0: 0.5}"
78915.0,19976.0,2013-09-28 20:14:04.397,"[19976.0, 60897.0, 50150.0, 124948.0, 72366.0]","{19976.0: 0.0098039215686274508, 60897.0: 1.0, 124948.0: 0, 72366.0: 0.66666666666666663, 50150.0: 1.0}"
79146.0,21441.0,2013-09-30 19:40:52.380,"[21441.0, 26076.0, 30365.0, 29118.0, 50664.0]","{50664.0: 0.66666666666666663, 21441.0: 0.025000000000000001, 26076.0: 0.0076726342710997444, 30365.0: 1.0, 29118.0: 0.022727272727272728}"
79331.0,9887.0,2013-10-02 13:11:31.203,"[9887.0, 23065.0, 524.0, 25701.0, 6178.0]","{23065.0: 0.16, 6178.0: 0.016597510373443983, 524.0: 1.0, 25701.0: 0.093023255813953487, 9887.0: 0.013029315960912053}"
79305.0,20281.0,2013-10-04 07:26:05.250,"[20281.0, 23564.0, 55289.0, 63200.0, 60260.0]","{63200.0: 0.5, 20281.0: 1.0, 60260.0: 0.5, 23564.0: 0.014492753623188406, 55289.0: 1.0}"
